SAMPLE_ID,TYPE,PACKAGE,OUTER_CLASS,CLASS,METHOD,PARAMETERS,REPOSITORY,COMMIT_HASH,GIT_SOURCE_FILE_URL,START_LINE,END_LINE,PATH
8621159,class,org.apache.ignite.internal.processors.cache,GridCacheAdapter,EntryIterator,,,git@github.com:apache/ignite.git,7a7c407ea41477aae8508bfe871b4e9a67e1b277,https://github.com/apache/ignite/blob/7a7c407ea41477aae8508bfe871b4e9a67e1b277/modules/core/src/main/java/org/apache/ignite/internal/processors/cache/GridCacheAdapter.java/#L6939-L6987,6939,6987,/modules/core/src/main/java/org/apache/ignite/internal/processors/cache/GridCacheAdapter.java
9055406,class,org.eclipse.jdt.core.tests.compiler.regression,,InnerEmulationTest_1_5,,,git@github.com:eclipse/eclipse.jdt.core.git,24d47c292ed4bd8fdc28b3c2f9afdab1401d025c,https://github.com/eclipse/eclipse.jdt.core/blob/24d47c292ed4bd8fdc28b3c2f9afdab1401d025c/org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/InnerEmulationTest_1_5.java/#L21-L332,21,332,/org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/InnerEmulationTest_1_5.java
7609535,class,org.springframework.roo.addon.jpa.addon.entity.factories,,JpaEntityFactoryMetadata,,,git@github.com:spring-projects/spring-roo.git,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,https://github.com/spring-projects/spring-roo/blob/4a2e9f1eb17d4e49ad947503a63afef7d5a37842/addon-jpa/addon/src/main/java/org/springframework/roo/addon/jpa/addon/entity/factories/JpaEntityFactoryMetadata.java/#L77-L1176,77,1176,/addon-jpa/addon/src/main/java/org/springframework/roo/addon/jpa/addon/entity/factories/JpaEntityFactoryMetadata.java
4188059,constructor,org.apache.cayenne.map,,DbRelationship,DbRelationship,String,git@github.com:apache/cayenne.git,5be5235ed1c02589b6300e9729cf3c308c0173e8,https://github.com/apache/cayenne/blob/5be5235ed1c02589b6300e9729cf3c308c0173e8/cayenne-server/src/main/java/org/apache/cayenne/map/DbRelationship.java/#L55-L57,55,57,/cayenne-server/src/main/java/org/apache/cayenne/map/DbRelationship.java
4690918,class,org.apache.hama.bsp.ft,,AsyncRcvdMsgCheckpointImpl,,,git@github.com:apache/hama.git,734a4d7337cbd132623c7dcb84c300de428d13bf,https://github.com/apache/hama/blob/734a4d7337cbd132623c7dcb84c300de428d13bf/core/src/main/java/org/apache/hama/bsp/ft/AsyncRcvdMsgCheckpointImpl.java/#L69-L596,69,596,/core/src/main/java/org/apache/hama/bsp/ft/AsyncRcvdMsgCheckpointImpl.java
6446899,method,org.eclipse.orion.internal.server.hosting,,SiteInfo,delete,UserInfo,git@github.com:eclipse/orion.server.git,24624b85e0d543e8f3cea2bc30f3f589b37de4f0,https://github.com/eclipse/orion.server/blob/24624b85e0d543e8f3cea2bc30f3f589b37de4f0/bundles/org.eclipse.orion.server.hosting/src/org/eclipse/orion/internal/server/hosting/SiteInfo.java/#L150-L159,150,159,/bundles/org.eclipse.orion.server.hosting/src/org/eclipse/orion/internal/server/hosting/SiteInfo.java
7393053,class,com.oracle.svm.reflect.target,,Target_jdk_internal_reflect_MethodAccessor,,,git@github.com:oracle/graal.git,4deb681aaaa79c248115037fc8e399c9876619fd,https://github.com/oracle/graal/blob/4deb681aaaa79c248115037fc8e399c9876619fd/substratevm/src/com.oracle.svm.reflect/src/com/oracle/svm/reflect/target/Target_jdk_internal_reflect_MethodAccessor.java/#L30-L32,30,32,/substratevm/src/com.oracle.svm.reflect/src/com/oracle/svm/reflect/target/Target_jdk_internal_reflect_MethodAccessor.java
4700005,method,org.apache.hc.client5.http.impl.async,,HttpAsyncClientBuilder,disableAutomaticRetries,,git@github.com:apache/httpcomponents-client.git,35a2ff2671a513d640e1e85319270c7c868938c6,https://github.com/apache/httpcomponents-client/blob/35a2ff2671a513d640e1e85319270c7c868938c6/httpclient5/src/main/java/org/apache/hc/client5/http/impl/async/HttpAsyncClientBuilder.java/#L639-L642,639,642,/httpclient5/src/main/java/org/apache/hc/client5/http/impl/async/HttpAsyncClientBuilder.java
3717549,method,com.taobao.android.dx.merge,,IndexMap,adjustAnnotationDirectory,int,git@github.com:alibaba/atlas.git,e8c7b3f1ff14b2a1df64321c6992b796cae7d732,https://github.com/alibaba/atlas/blob/e8c7b3f1ff14b2a1df64321c6992b796cae7d732/atlas-gradle-plugin/dexpatch/src/main/java/com/taobao/android/dx/merge/IndexMap.java/#L160-L162,160,162,/atlas-gradle-plugin/dexpatch/src/main/java/com/taobao/android/dx/merge/IndexMap.java
4794099,class,org.apache.shardingsphere.shardingproxy.backend.schema,,ShardingSchema,,,git@github.com:apache/incubator-shardingsphere.git,c5cf1d15b02f3a0fb3bda4f15d5f0b3779eac7ba,https://github.com/apache/incubator-shardingsphere/blob/c5cf1d15b02f3a0fb3bda4f15d5f0b3779eac7ba/sharding-proxy/sharding-proxy-backend/src/main/java/org/apache/shardingsphere/shardingproxy/backend/schema/ShardingSchema.java/#L51-L127,51,127,/sharding-proxy/sharding-proxy-backend/src/main/java/org/apache/shardingsphere/shardingproxy/backend/schema/ShardingSchema.java
4310755,method,org.apache.directory.api.ldap.model.url,,LdapUrl,decodeUrl,byte[],git@github.com:apache/directory-ldap-api.git,5b93e102556ad2191b5d30411708410d1b1a9d71,https://github.com/apache/directory-ldap-api/blob/5b93e102556ad2191b5d30411708410d1b1a9d71/ldap/model/src/main/java/org/apache/directory/api/ldap/model/url/LdapUrl.java/#L1067-L1106,1067,1106,/ldap/model/src/main/java/org/apache/directory/api/ldap/model/url/LdapUrl.java
3820002,class,org.apache.accumulo.core.clientImpl,OfflineIterator,OfflineIteratorEnvironment,,,git@github.com:apache/accumulo.git,f896c98c2356a52dfa2235d2cc02ae556ab17909,https://github.com/apache/accumulo/blob/f896c98c2356a52dfa2235d2cc02ae556ab17909/core/src/main/java/org/apache/accumulo/core/clientImpl/OfflineIterator.java/#L70-L143,70,143,/core/src/main/java/org/apache/accumulo/core/clientImpl/OfflineIterator.java
7276572,class,com.sap.iot.starterkit.cert.type,,Device,,,git@github.com:SAP/iot-starterkit.git,f0d9ce06a1a98569a5a4eed76a2ec0aa87c1a1df,https://github.com/SAP/iot-starterkit/blob/f0d9ce06a1a98569a5a4eed76a2ec0aa87c1a1df/neo/apps/java/authentication/com.sap.iot.starterkit.cert/src/main/java/com/sap/iot/starterkit/cert/type/Device.java/#L3-L45,3,45,/neo/apps/java/authentication/com.sap.iot.starterkit.cert/src/main/java/com/sap/iot/starterkit/cert/type/Device.java
8263546,class,org.eclipse.xtext.parsetree.transientvalues.idea.lang,,TransientValuesTestFileTypeFactory,,,git@github.com:eclipse/xtext-idea.git,3aa1424ae35f1942dd7c3a457057006f9131de5e,https://github.com/eclipse/xtext-idea/blob/3aa1424ae35f1942dd7c3a457057006f9131de5e/org.eclipse.xtext.core.idea.tests/src-gen/org/eclipse/xtext/parsetree/transientvalues/idea/lang/TransientValuesTestFileTypeFactory.java/#L7-L14,7,14,/org.eclipse.xtext.core.idea.tests/src-gen/org/eclipse/xtext/parsetree/transientvalues/idea/lang/TransientValuesTestFileTypeFactory.java
6406918,method,org.eclipse.e4.ui.css.swt.properties.css2,CSSPropertyFontSWTHandler,FontSelectionListener,styleSelected,Item,git@github.com:eclipse/eclipse.platform.ui.git,e3bbb556534a1fb945e1036948325d14a8dd9c7a,https://github.com/eclipse/eclipse.platform.ui/blob/e3bbb556534a1fb945e1036948325d14a8dd9c7a/bundles/org.eclipse.e4.ui.css.swt/src/org/eclipse/e4/ui/css/swt/properties/css2/CSSPropertyFontSWTHandler.java/#L378-L387,378,387,/bundles/org.eclipse.e4.ui.css.swt/src/org/eclipse/e4/ui/css/swt/properties/css2/CSSPropertyFontSWTHandler.java
5305545,method,org.apache.openjpa.jdbc.kernel,,PessimisticLockManager,executeQuery,Connection|PreparedStatement|SQLBuffer,git@github.com:apache/openjpa.git,8c0b843f6e6e0dd86a31e485928e61f2ba4c8f29,https://github.com/apache/openjpa/blob/8c0b843f6e6e0dd86a31e485928e61f2ba4c8f29/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/PessimisticLockManager.java/#L231-L234,231,234,/openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/PessimisticLockManager.java
6317098,class,org.eclipse.kura.core.cloud,,CloudPayloadGZipEncoder,,,git@github.com:eclipse/kura.git,5e9f3e3d03c8a9cc7857b3fb9080b256821bb32a,https://github.com/eclipse/kura/blob/5e9f3e3d03c8a9cc7857b3fb9080b256821bb32a/kura/org.eclipse.kura.core.cloud/src/main/java/org/eclipse/kura/core/cloud/CloudPayloadGZipEncoder.java/#L18-L34,18,34,/kura/org.eclipse.kura.core.cloud/src/main/java/org/eclipse/kura/core/cloud/CloudPayloadGZipEncoder.java
5732162,method,org.apache.tajo.plan.joinorder,,JoinEdge,hasJoinQual,,git@github.com:apache/tajo.git,fb326195083959014c82c10187cb46de91ece33f,https://github.com/apache/tajo/blob/fb326195083959014c82c10187cb46de91ece33f/tajo-plan/src/main/java/org/apache/tajo/plan/joinorder/JoinEdge.java/#L47-L49,47,49,/tajo-plan/src/main/java/org/apache/tajo/plan/joinorder/JoinEdge.java
7717968,class,com.vmware.admiral.common.util,,CertificateCleanupUtil,,,git@github.com:vmware/admiral.git,e02d0e77f65d0ee3541a378110ecd4233bdb6664,https://github.com/vmware/admiral/blob/e02d0e77f65d0ee3541a378110ecd4233bdb6664/common/src/main/java/com/vmware/admiral/common/util/CertificateCleanupUtil.java/#L37-L192,37,192,/common/src/main/java/com/vmware/admiral/common/util/CertificateCleanupUtil.java
4185136,class,org.apache.cayenne.di,,DIRuntimeException,,,git@github.com:apache/cayenne.git,5be5235ed1c02589b6300e9729cf3c308c0173e8,https://github.com/apache/cayenne/blob/5be5235ed1c02589b6300e9729cf3c308c0173e8/cayenne-di/src/main/java/org/apache/cayenne/di/DIRuntimeException.java/#L26-L55,26,55,/cayenne-di/src/main/java/org/apache/cayenne/di/DIRuntimeException.java
7313745,method,com.microsoft.tfs.client.common.ui.dialogs.vc,,PromoteCandidateChangesDialog,getTable,,git@github.com:Microsoft/team-explorer-everywhere.git,89ab2a4847aec8ec2afdf36c3f6287dd03bd558d,https://github.com/Microsoft/team-explorer-everywhere/blob/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.client.common.ui/src/com/microsoft/tfs/client/common/ui/dialogs/vc/PromoteCandidateChangesDialog.java/#L89-L91,89,91,/source/com.microsoft.tfs.client.common.ui/src/com/microsoft/tfs/client/common/ui/dialogs/vc/PromoteCandidateChangesDialog.java
3836401,class,org.apache.accumulo.proxy.thrift,AccumuloProxy.Processor,grantSystemPermission,,,git@github.com:apache/accumulo.git,f896c98c2356a52dfa2235d2cc02ae556ab17909,https://github.com/apache/accumulo/blob/f896c98c2356a52dfa2235d2cc02ae556ab17909/proxy/src/main/java/org/apache/accumulo/proxy/thrift/AccumuloProxy.java/#L9054-L9083,9054,9083,/proxy/src/main/java/org/apache/accumulo/proxy/thrift/AccumuloProxy.java
6824306,method,org.eclipse.n4js.ui.contentassist.antlr.internal,,InternalN4JSParser,norm1_LogicalORExpression__Group_1_0_0__1,,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908,https://github.com/eclipse/n4js/blob/f715912fce0352ab574ff878086f77d17a78c908/plugins/org.eclipse.n4js.ui/src-gen/org/eclipse/n4js/ui/contentassist/antlr/internal/InternalN4JSParser.java/#L137098-L137123,137098,137123,/plugins/org.eclipse.n4js.ui/src-gen/org/eclipse/n4js/ui/contentassist/antlr/internal/InternalN4JSParser.java
7785135,class,org.apache.wicket.examples.forminput,,BeforeAndAfterBorder,,,git@github.com:apache/wicket.git,c2d344219ef8046508ca40653c9de485b3cbd4c4,https://github.com/apache/wicket/blob/c2d344219ef8046508ca40653c9de485b3cbd4c4/wicket-examples/src/main/java/org/apache/wicket/examples/forminput/BeforeAndAfterBorder.java/#L31-L33,31,33,/wicket-examples/src/main/java/org/apache/wicket/examples/forminput/BeforeAndAfterBorder.java
4003009,class,org.apache.batik.css.dom,CSSOMSVGColor,ColorNumber,,,git@github.com:apache/xmlgraphics-batik.git,8b9b758641a11c43c4e9493386268fa0dc5c7efb,https://github.com/apache/xmlgraphics-batik/blob/8b9b758641a11c43c4e9493386268fa0dc5c7efb/batik-css/src/main/java/org/apache/batik/css/dom/CSSOMSVGColor.java/#L470-L518,470,518,/batik-css/src/main/java/org/apache/batik/css/dom/CSSOMSVGColor.java
4443762,class,org.apache.drill.exec.proto,SchemaUserBitShared.ExceptionWrapper,BuilderSchema,,,git@github.com:apache/drill.git,5e2251a9fd659b81ebfcd6702ee4ee16b3f7b6b3,https://github.com/apache/drill/blob/5e2251a9fd659b81ebfcd6702ee4ee16b3f7b6b3/protocol/src/main/java/org/apache/drill/exec/proto/SchemaUserBitShared.java/#L458-L517,458,517,/protocol/src/main/java/org/apache/drill/exec/proto/SchemaUserBitShared.java
6577681,method,org.eclipse.swt.custom,,ScrolledComposite,setShowFocusedControl,boolean,git@github.com:eclipse/rap.git,6295da95d01da6669c91bd4b058db9b89f35abaf,https://github.com/eclipse/rap/blob/6295da95d01da6669c91bd4b058db9b89f35abaf/bundles/org.eclipse.rap.rwt/src/org/eclipse/swt/custom/ScrolledComposite.java/#L513-L524,513,524,/bundles/org.eclipse.rap.rwt/src/org/eclipse/swt/custom/ScrolledComposite.java
8570234,class,org.apache.hadoop.hbase.io.hfile.bucket,BucketAllocator,Bucket,,,git@github.com:apache/hbase.git,44f8abd5c65c59e9d09f6ad14b3c825f145d8e4f,https://github.com/apache/hbase/blob/44f8abd5c65c59e9d09f6ad14b3c825f145d8e4f/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/bucket/BucketAllocator.java/#L53-L169,53,169,/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/bucket/BucketAllocator.java
7385102,method,org.springframework.boot.cli.command.init,,ServiceCapabilitiesReportGenerator,reportAvailableDependencies,InitializrServiceMetadata|StringBuilder,git@github.com:spring-projects/spring-boot.git,2225b362991f225e3a93f00e160526d2b8abdfb2,https://github.com/spring-projects/spring-boot/blob/2225b362991f225e3a93f00e160526d2b8abdfb2/spring-boot-project/spring-boot-cli/src/main/java/org/springframework/boot/cli/command/init/ServiceCapabilitiesReportGenerator.java/#L81-L93,81,93,/spring-boot-project/spring-boot-cli/src/main/java/org/springframework/boot/cli/command/init/ServiceCapabilitiesReportGenerator.java
9249537,method,java.util.concurrent,,Executors,newScheduledThreadPool,int,git@github.com:SAP/SapMachine.git,6e62561730c46dc5000c39665c43951832192ceb,https://github.com/SAP/SapMachine/blob/6e62561730c46dc5000c39665c43951832192ceb/src/java.base/share/classes/java/util/concurrent/Executors.java/#L288-L290,288,290,/src/java.base/share/classes/java/util/concurrent/Executors.java
6325165,class,org.eclipse.kapua.locator,,KapuaLocator,,,git@github.com:eclipse/kapua.git,11e610c657f7e473b52882833e33a2261bd3d67d,https://github.com/eclipse/kapua/blob/11e610c657f7e473b52882833e33a2261bd3d67d/service/api/src/main/java/org/eclipse/kapua/locator/KapuaLocator.java/#L30-L112,30,112,/service/api/src/main/java/org/eclipse/kapua/locator/KapuaLocator.java
6629031,method,com.esri.core.geometry.ogc,,OGCPolygon,exteriorRing,,git@github.com:Esri/geometry-api-java.git,494da8ec953d76e7c6072afbc081abfe48ff07cf,https://github.com/Esri/geometry-api-java/blob/494da8ec953d76e7c6072afbc081abfe48ff07cf/src/main/java/com/esri/core/geometry/ogc/OGCPolygon.java/#L81-L86,81,86,/src/main/java/com/esri/core/geometry/ogc/OGCPolygon.java
8593029,method,org.apache.hadoop.hbase.thrift.generated,Hbase,mutateRowTs_args,bufferForRow,,git@github.com:apache/hbase.git,44f8abd5c65c59e9d09f6ad14b3c825f145d8e4f,https://github.com/apache/hbase/blob/44f8abd5c65c59e9d09f6ad14b3c825f145d8e4f/hbase-thrift/src/main/java/org/apache/hadoop/hbase/thrift/generated/Hbase.java/#L33530-L33532,33530,33532,/hbase-thrift/src/main/java/org/apache/hadoop/hbase/thrift/generated/Hbase.java
7339811,class,ms.tfs.build.buildservice._03,,_BuildWebServiceSoap_QueryBuildDefinitionsByUriResponse,,,git@github.com:Microsoft/team-explorer-everywhere.git,89ab2a4847aec8ec2afdf36c3f6287dd03bd558d,https://github.com/Microsoft/team-explorer-everywhere/blob/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.core.ws/generated-src/ms/tfs/build/buildservice/_03/_BuildWebServiceSoap_QueryBuildDefinitionsByUriResponse.java/#L52-L114,52,114,/source/com.microsoft.tfs.core.ws/generated-src/ms/tfs/build/buildservice/_03/_BuildWebServiceSoap_QueryBuildDefinitionsByUriResponse.java
3873345,method,org.apache.ambari.server.state.quicklinksprofile,,LinkAttributeFilter,equals,Object,git@github.com:apache/ambari.git,2bc4779a1e6aabe638101fc8b0e28cd1963d6b13,https://github.com/apache/ambari/blob/2bc4779a1e6aabe638101fc8b0e28cd1963d6b13/ambari-server/src/main/java/org/apache/ambari/server/state/quicklinksprofile/LinkAttributeFilter.java/#L51-L57,51,57,/ambari-server/src/main/java/org/apache/ambari/server/state/quicklinksprofile/LinkAttributeFilter.java
9224432,method,javax.swing.text,,DefaultFormatterFactory,setEditFormatter,JFormattedTextField.AbstractFormatter,git@github.com:SAP/SapMachine.git,6e62561730c46dc5000c39665c43951832192ceb,https://github.com/SAP/SapMachine/blob/6e62561730c46dc5000c39665c43951832192ceb/src/java.desktop/share/classes/javax/swing/text/DefaultFormatterFactory.java/#L244-L246,244,246,/src/java.desktop/share/classes/javax/swing/text/DefaultFormatterFactory.java
8350294,method,,,Ajdoc14Source,doAssert,,git@github.com:eclipse/org.aspectj.git,370f291c359cd159c5f3f0abd6e9e53e81234a07,https://github.com/eclipse/org.aspectj/blob/370f291c359cd159c5f3f0abd6e9e53e81234a07/taskdefs/testdata/Ajdoc14Source.java/#L10-L12,10,12,/taskdefs/testdata/Ajdoc14Source.java
6541523,class,org.eclipse.xsemantics.example.lambda.typesystem.lambda.rules,,UnifyBasicTypeVariableTypeRule,,,git@github.com:eclipse/xsemantics.git,63c2c5078380cfb9bf0e47d1ca031259b472368b,https://github.com/eclipse/xsemantics/blob/63c2c5078380cfb9bf0e47d1ca031259b472368b/examples/org.eclipse.xsemantics.example.lambda/old/src-gen-ts/org/xtypes/example/lambda/typesystem/lambda/rules/UnifyBasicTypeVariableTypeRule.java/#L16-L79,16,79,/examples/org.eclipse.xsemantics.example.lambda/old/src-gen-ts/org/xtypes/example/lambda/typesystem/lambda/rules/UnifyBasicTypeVariableTypeRule.java
8039539,method,org.eclipse.xtext.ui.tests.editor.contentassist.services,,BacktrackingContentAssistTestLanguageGrammarAccess,getCollectionTypeIdentifierRule,,git@github.com:eclipse/xtext-eclipse.git,0c7546b6aaf3644a77fc68eef9f3da368cbbeabd,https://github.com/eclipse/xtext-eclipse/blob/0c7546b6aaf3644a77fc68eef9f3da368cbbeabd/org.eclipse.xtext.ui.tests/src-gen/org/eclipse/xtext/ui/tests/editor/contentassist/services/BacktrackingContentAssistTestLanguageGrammarAccess.java/#L3702-L3704,3702,3704,/org.eclipse.xtext.ui.tests/src-gen/org/eclipse/xtext/ui/tests/editor/contentassist/services/BacktrackingContentAssistTestLanguageGrammarAccess.java
5767556,class,org.apache.syncope.core.persistence.jpa.entity,,JPADynRealmMembership,,,git@github.com:apache/syncope.git,114c412afbfba24ffb4fbc804e5308a823a16a78,https://github.com/apache/syncope/blob/114c412afbfba24ffb4fbc804e5308a823a16a78/core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/JPADynRealmMembership.java/#L30-L79,30,79,/core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/JPADynRealmMembership.java
3942114,class,org.apache.aries.subsystem.util.felix,,OsgiRequirementAdapter,,,git@github.com:apache/aries.git,52293d20268de7c98833846ded2b70d6476773de,https://github.com/apache/aries/blob/52293d20268de7c98833846ded2b70d6476773de/subsystem/subsystem-obr/src/main/java/org/apache/aries/subsystem/util/felix/OsgiRequirementAdapter.java/#L28-L72,28,72,/subsystem/subsystem-obr/src/main/java/org/apache/aries/subsystem/util/felix/OsgiRequirementAdapter.java
8601288,method,org.apache.hadoop.hbase.thrift2.generated,THBaseService,put_args,isSet,_Fields,git@github.com:apache/hbase.git,44f8abd5c65c59e9d09f6ad14b3c825f145d8e4f,https://github.com/apache/hbase/blob/44f8abd5c65c59e9d09f6ad14b3c825f145d8e4f/hbase-thrift/src/main/java/org/apache/hadoop/hbase/thrift2/generated/THBaseService.java/#L12087-L12099,12087,12099,/hbase-thrift/src/main/java/org/apache/hadoop/hbase/thrift2/generated/THBaseService.java
4752038,class,org.apache.gobblin.metrics.event,,TimingEvent,,,git@github.com:apache/incubator-gobblin.git,b0d130757669a5fed7c368d44f23f8a9c0d3ed4a,https://github.com/apache/incubator-gobblin/blob/b0d130757669a5fed7c368d44f23f8a9c0d3ed4a/gobblin-metrics-libs/gobblin-metrics-base/src/main/java/org/apache/gobblin/metrics/event/TimingEvent.java/#L28-L124,28,124,/gobblin-metrics-libs/gobblin-metrics-base/src/main/java/org/apache/gobblin/metrics/event/TimingEvent.java
4032784,class,org.apache.beam.runners.spark.coders,,CoderHelpers,,,git@github.com:apache/beam.git,a956ff77a8448e5f2c12f6695fec608348b5ab60,https://github.com/apache/beam/blob/a956ff77a8448e5f2c12f6695fec608348b5ab60/runners/spark/src/main/java/org/apache/beam/runners/spark/coders/CoderHelpers.java/#L37-L180,37,180,/runners/spark/src/main/java/org/apache/beam/runners/spark/coders/CoderHelpers.java
5148417,class,org.apache.maven.surefire.booter,,StartupConfiguration,,,git@github.com:apache/maven-surefire.git,e57f76c7e858dbbaac6be4cbcd16e215de10b064,https://github.com/apache/maven-surefire/blob/e57f76c7e858dbbaac6be4cbcd16e215de10b064/surefire-booter/src/main/java/org/apache/maven/surefire/booter/StartupConfiguration.java/#L29-L140,29,140,/surefire-booter/src/main/java/org/apache/maven/surefire/booter/StartupConfiguration.java
5106994,method,org.apache.marmotta.kiwi.persistence,,KiWiConnection,computeBatchSize,int|int,git@github.com:apache/marmotta.git,28c9b8b0791ea1693578af302981a1358e56933d,https://github.com/apache/marmotta/blob/28c9b8b0791ea1693578af302981a1358e56933d/libraries/kiwi/kiwi-triplestore/src/main/java/org/apache/marmotta/kiwi/persistence/KiWiConnection.java/#L474-L480,474,480,/libraries/kiwi/kiwi-triplestore/src/main/java/org/apache/marmotta/kiwi/persistence/KiWiConnection.java
8299074,class,org.eclipse.acceleo.model.mtl,MtlPackage,Literals,,,git@github.com:eclipse/acceleo.git,3b0576ceff41c61c97f94fba4020adbab691bd68,https://github.com/eclipse/acceleo/blob/3b0576ceff41c61c97f94fba4020adbab691bd68/plugins/org.eclipse.acceleo.model/src-gen/org/eclipse/acceleo/model/mtl/MtlPackage.java/#L4228-L5004,4228,5004,/plugins/org.eclipse.acceleo.model/src-gen/org/eclipse/acceleo/model/mtl/MtlPackage.java
6281870,class,org.eclipse.jetty.util,,ProcessorUtils,,,git@github.com:eclipse/jetty.project.git,65528f76c5ef6ddca11385f9721c8f0bc5f2eed7,https://github.com/eclipse/jetty.project/blob/65528f76c5ef6ddca11385f9721c8f0bc5f2eed7/jetty-util/src/main/java/org/eclipse/jetty/util/ProcessorUtils.java/#L27-L66,27,66,/jetty-util/src/main/java/org/eclipse/jetty/util/ProcessorUtils.java
8264635,method,org.eclipse.xtext.metamodelreferencing.tests.idea.lang,,EcoreReferenceTestLanguageElementTypeProvider,getExtendsNsURIEObject_EObjectKeyword_2_0_0ElementType,,git@github.com:eclipse/xtext-idea.git,3aa1424ae35f1942dd7c3a457057006f9131de5e,https://github.com/eclipse/xtext-idea/blob/3aa1424ae35f1942dd7c3a457057006f9131de5e/org.eclipse.xtext.core.idea.tests/src-gen/org/eclipse/xtext/metamodelreferencing/tests/idea/lang/EcoreReferenceTestLanguageElementTypeProvider.java/#L1067-L1069,1067,1069,/org.eclipse.xtext.core.idea.tests/src-gen/org/eclipse/xtext/metamodelreferencing/tests/idea/lang/EcoreReferenceTestLanguageElementTypeProvider.java
4302252,method,org.apache.kerby.kerberos.kerb.crypto.cksum,,HmacSha1Aes256CheckSum,confounderSize,,git@github.com:apache/directory-kerby.git,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,https://github.com/apache/directory-kerby/blob/19fa650424f60d23d1c1bf0af4bb80ffcb8d8843/kerby-kerb/kerb-crypto/src/main/java/org/apache/kerby/kerberos/kerb/crypto/cksum/HmacSha1Aes256CheckSum.java/#L34-L36,34,36,/kerby-kerb/kerb-crypto/src/main/java/org/apache/kerby/kerberos/kerb/crypto/cksum/HmacSha1Aes256CheckSum.java
9199423,class,org.eclipse.birt.data.engine.api.script,,BaseScriptEvalUtil,,,git@github.com:eclipse/birt.git,f89264810347de98702db45386a822aabc0fadbf,https://github.com/eclipse/birt/blob/f89264810347de98702db45386a822aabc0fadbf/data/org.eclipse.birt.data/src/org/eclipse/birt/data/engine/api/script/BaseScriptEvalUtil.java/#L59-L1292,59,1292,/data/org.eclipse.birt.data/src/org/eclipse/birt/data/engine/api/script/BaseScriptEvalUtil.java
4027396,class,org.apache.beam.sdk.extensions.sql.impl.rel,,BeamIntersectRel,,,git@github.com:apache/beam.git,a956ff77a8448e5f2c12f6695fec608348b5ab60,https://github.com/apache/beam/blob/a956ff77a8448e5f2c12f6695fec608348b5ab60/sdks/java/extensions/sql/src/main/java/org/apache/beam/sdk/extensions/sql/impl/rel/BeamIntersectRel.java/#L37-L52,37,52,/sdks/java/extensions/sql/src/main/java/org/apache/beam/sdk/extensions/sql/impl/rel/BeamIntersectRel.java
5146683,class,org.apache.maven.scm.provider.perforce,,PerforceScmProvider,,,git@github.com:apache/maven-scm.git,6f876b4dc33372a8527f09c23c6f698e04a771c6,https://github.com/apache/maven-scm/blob/6f876b4dc33372a8527f09c23c6f698e04a771c6/maven-scm-providers/maven-scm-provider-perforce/src/main/java/org/apache/maven/scm/provider/perforce/PerforceScmProvider.java/#L77-L558,77,558,/maven-scm-providers/maven-scm-provider-perforce/src/main/java/org/apache/maven/scm/provider/perforce/PerforceScmProvider.java
9004411,class,org.apache.lucene.spatial3d.geom,,GeoBaseCircle,,,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,https://github.com/apache/lucene-solr/blob/bca22d58e2d126ec6d349d375d3ea028892104e1/lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoBaseCircle.java/#L24-L33,24,33,/lucene/spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoBaseCircle.java
4327219,method,org.apache.derbyTesting.functionTests.tests.lang,,AnsiSignatures,double_double_double,Blob,git@github.com:apache/derby.git,bd246fc89d4fce3f82f8344074ecb8a4713418df,https://github.com/apache/derby/blob/bd246fc89d4fce3f82f8344074ecb8a4713418df/java/org.apache.derby.tests/org/apache/derbyTesting/functionTests/tests/lang/AnsiSignatures.java/#L818-L818,818,818,/java/org.apache.derby.tests/org/apache/derbyTesting/functionTests/tests/lang/AnsiSignatures.java
